v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,3183,0x13c5d60,12,ArrayBufferConstructor
code-creation,Builtin,3,3189,0x13c5d80,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,3196,0x13c5da0,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,3202,0x13c5dc0,12,ArrayBufferIsView
code-creation,Builtin,3,3209,0x13c5de0,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,3215,0x13c5e00,608,AsyncFunctionEnter
code-creation,Builtin,3,3222,0x13c6080,161,AsyncFunctionReject
code-creation,Builtin,3,3228,0x13c6140,153,AsyncFunctionResolve
code-creation,Builtin,3,3234,0x13c61e0,20,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,3241,0x13c6200,1286,AsyncFunctionAwaitCaught
code-creation,Builtin,3,3248,0x13c6720,1286,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,3254,0x13c6c40,187,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,3261,0x13c6d00,179,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,3267,0x13c6dc0,12,BigIntConstructor
code-creation,Builtin,3,3274,0x13c6de0,12,BigIntAsUintN
code-creation,Builtin,3,3280,0x13c6e00,12,BigIntAsIntN
code-creation,Builtin,3,3286,0x13c6e20,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,3293,0x13c6e40,12,BigIntPrototypeToString
code-creation,Builtin,3,3299,0x13c6e60,12,BigIntPrototypeValueOf
code-creation,Builtin,3,3305,0x13c6e80,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,3312,0x13c6ea0,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,3318,0x13c6ec0,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,3325,0x13c6ee0,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,3331,0x13c6f00,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,3338,0x13c6f20,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,3346,0x13c6f40,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,3352,0x13c6f60,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,3359,0x13c6f80,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,3366,0x13c6fa0,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,3372,0x13c6fc0,12,CallSitePrototypeGetThis
code-creation,Builtin,3,3379,0x13c6fe0,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3385,0x13c7000,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,3392,0x13c7020,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3398,0x13c7040,12,CallSitePrototypeIsEval
