v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,4233,0x13c8a80,12,FunctionConstructor
code-creation,Builtin,3,4240,0x13c8aa0,64,FunctionPrototypeApply
code-creation,Builtin,3,4249,0x13c8b00,12,FunctionPrototypeBind
code-creation,Builtin,3,4257,0x13c8b20,896,FastFunctionPrototypeBind
code-creation,Builtin,3,4264,0x13c8ec0,47,FunctionPrototypeCall
code-creation,Builtin,3,4271,0x13c8f00,351,FunctionPrototypeHasInstance
code-creation,Builtin,3,4278,0x13c9060,12,FunctionPrototypeToString
code-creation,Builtin,3,4285,0x13c9080,205,CreateIterResultObject
code-creation,Builtin,3,4293,0x13c9160,830,CreateGeneratorObject
code-creation,Builtin,3,4300,0x13c94a0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,4307,0x13c94c0,516,GeneratorPrototypeNext
code-creation,Builtin,3,4315,0x13c96e0,524,GeneratorPrototypeReturn
code-creation,Builtin,3,4322,0x13c9900,528,GeneratorPrototypeThrow
code-creation,Builtin,3,4329,0x13c9b20,12,AsyncFunctionConstructor
code-creation,Builtin,3,4336,0x13c9b40,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,4344,0x13c9b80,12,GlobalDecodeURI
code-creation,Builtin,3,4351,0x13c9ba0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,4358,0x13c9bc0,12,GlobalEncodeURI
code-creation,Builtin,3,4365,0x13c9be0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,4372,0x13c9c00,12,GlobalEscape
code-creation,Builtin,3,4379,0x13c9c20,12,GlobalUnescape
code-creation,Builtin,3,4386,0x13c9c40,12,GlobalEval
code-creation,Builtin,3,4393,0x13c9c60,145,GlobalIsFinite
code-creation,Builtin,3,4400,0x13c9d00,137,GlobalIsNaN
code-creation,Builtin,3,4407,0x13c9da0,12,JsonParse
code-creation,Builtin,3,4414,0x13c9dc0,12,JsonStringify
code-creation,Builtin,3,4421,0x13c9de0,3737,LoadIC
code-creation,Builtin,3,4427,0x13cac80,3213,LoadIC_Megamorphic
code-creation,Builtin,3,4435,0x13cb920,3265,LoadIC_Noninlined
code-creation,Builtin,3,4442,0x13cc600,52,LoadICTrampoline
code-creation,Builtin,3,4449,0x13cc640,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,4456,0x13cc680,6972,KeyedLoadIC
code-creation,Builtin,3,4463,0x13ce1c0,12056,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4470,0x13d10e0,52,KeyedLoadICTrampoline
