v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,3403,0x13c87e0,12,DatePrototypeSetMinutes
code-creation,Builtin,3,3410,0x13c8800,12,DatePrototypeSetMonth
code-creation,Builtin,3,3418,0x13c8820,12,DatePrototypeSetSeconds
code-creation,Builtin,3,3424,0x13c8840,12,DatePrototypeSetTime
code-creation,Builtin,3,3430,0x13c8860,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,3437,0x13c8880,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,3445,0x13c88a0,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,3451,0x13c88c0,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,3458,0x13c88e0,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,3465,0x13c8900,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,3472,0x13c8920,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,3478,0x13c8940,12,DatePrototypeToDateString
code-creation,Builtin,3,3485,0x13c8960,12,DatePrototypeToISOString
code-creation,Builtin,3,3492,0x13c8980,12,DatePrototypeToUTCString
code-creation,Builtin,3,3499,0x13c89a0,12,DatePrototypeToString
code-creation,Builtin,3,3505,0x13c89c0,12,DatePrototypeToTimeString
code-creation,Builtin,3,3512,0x13c89e0,12,DatePrototypeToJson
code-creation,Builtin,3,3519,0x13c8a00,12,DateUTC
code-creation,Builtin,3,3525,0x13c8a20,12,ErrorConstructor
code-creation,Builtin,3,3531,0x13c8a40,12,ErrorCaptureStackTrace
code-creation,Builtin,3,3538,0x13c8a60,12,ErrorPrototypeToString
code-creation,Builtin,3,3546,0x13c8a80,12,FunctionConstructor
code-creation,Builtin,3,3552,0x13c8aa0,64,FunctionPrototypeApply
code-creation,Builtin,3,3558,0x13c8b00,12,FunctionPrototypeBind
code-creation,Builtin,3,3565,0x13c8b20,896,FastFunctionPrototypeBind
code-creation,Builtin,3,3572,0x13c8ec0,47,FunctionPrototypeCall
code-creation,Builtin,3,3579,0x13c8f00,351,FunctionPrototypeHasInstance
code-creation,Builtin,3,3586,0x13c9060,12,FunctionPrototypeToString
code-creation,Builtin,3,3592,0x13c9080,205,CreateIterResultObject
code-creation,Builtin,3,3598,0x13c9160,830,CreateGeneratorObject
code-creation,Builtin,3,3604,0x13c94a0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,3611,0x13c94c0,516,GeneratorPrototypeNext
code-creation,Builtin,3,3618,0x13c96e0,524,GeneratorPrototypeReturn
code-creation,Builtin,3,3624,0x13c9900,528,GeneratorPrototypeThrow
code-creation,Builtin,3,3631,0x13c9b20,12,AsyncFunctionConstructor
code-creation,Builtin,3,3637,0x13c9b40,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,3645,0x13c9b80,12,GlobalDecodeURI
code-creation,Builtin,3,3651,0x13c9ba0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,3657,0x13c9bc0,12,GlobalEncodeURI
code-creation,Builtin,3,3663,0x13c9be0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,3669,0x13c9c00,12,GlobalEscape
code-creation,Builtin,3,3676,0x13c9c20,12,GlobalUnescape
code-creation,Builtin,3,3683,0x13c9c40,12,GlobalEval
code-creation,Builtin,3,3688,0x13c9c60,145,GlobalIsFinite
code-creation,Builtin,3,3695,0x13c9d00,137,GlobalIsNaN
code-creation,Builtin,3,3702,0x13c9da0,12,JsonParse
code-creation,Builtin,3,3708,0x13c9dc0,12,JsonStringify
code-creation,Builtin,3,3715,0x13c9de0,3737,LoadIC
code-creation,Builtin,3,3720,0x13cac80,3213,LoadIC_Megamorphic
code-creation,Builtin,3,3728,0x13cb920,3265,LoadIC_Noninlined
code-creation,Builtin,3,3734,0x13cc600,52,LoadICTrampoline
code-creation,Builtin,3,3740,0x13cc640,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,3747,0x13cc680,6972,KeyedLoadIC
code-creation,Builtin,3,3754,0x13ce1c0,12056,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,3760,0x13d10e0,52,KeyedLoadICTrampoline
code-creation,Builtin,3,3766,0x13d1120,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,3775,0x13d1160,5472,StoreGlobalIC
