v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,2082,0x139aba0,81,InterpreterEnterBytecodeDispatch
code-creation,Builtin,3,2089,0x139ac00,51,InterpreterOnStackReplacement
code-creation,Builtin,3,2095,0x139ac40,1061,CompileLazy
code-creation,Builtin,3,2100,0x139b080,92,CompileLazyDeoptimizedCode
code-creation,Builtin,3,2106,0x139b0e0,245,InstantiateAsmJs
code-creation,Builtin,3,2111,0x139b1e0,32,NotifyDeoptimized
code-creation,Builtin,3,2116,0x139b220,52,ContinueToCodeStubBuiltin
code-creation,Builtin,3,2120,0x139b260,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,3,2124,0x139b2a0,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,3,2130,0x139b2e0,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,3,2136,0x139b340,287,CallApiCallback
code-creation,Builtin,3,2140,0x139b460,269,CallApiGetter
code-creation,Builtin,3,2144,0x139b580,12,HandleApiCall
code-creation,Builtin,3,2149,0x139b5a0,12,HandleApiCallAsFunction
code-creation,Builtin,3,2154,0x139b5c0,12,HandleApiCallAsConstructor
code-creation,Builtin,3,2159,0x139b5e0,72,AllocateInYoungGeneration
code-creation,Builtin,3,2162,0x139b640,60,AllocateRegularInYoungGeneration
code-creation,Builtin,3,2168,0x139b680,72,AllocateInOldGeneration
code-creation,Builtin,3,2174,0x139b6e0,60,AllocateRegularInOldGeneration
code-creation,Builtin,3,2180,0x139b720,484,CopyFastSmiOrObjectElements
code-creation,Builtin,3,2186,0x139b920,563,GrowFastDoubleElements
code-creation,Builtin,3,2191,0x139bb60,442,GrowFastSmiOrObjectElements
code-creation,Builtin,3,2197,0x139bd20,353,NewArgumentsElements
code-creation,Builtin,3,2203,0x139bea0,500,DebugBreakTrampoline
code-creation,Builtin,3,2208,0x139c0a0,141,FrameDropperTrampoline
code-creation,Builtin,3,2214,0x139c140,45,HandleDebuggerStatement
code-creation,Builtin,3,2220,0x139c180,254,ToObject
code-creation,Builtin,3,2226,0x139c280,100,ToBoolean
code-creation,Builtin,3,2231,0x139c300,269,OrdinaryToPrimitive_Number
code-creation,Builtin,3,2237,0x139c420,269,OrdinaryToPrimitive_String
code-creation,Builtin,3,2242,0x139c540,219,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,2248,0x139c620,219,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,2254,0x139c700,219,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,2260,0x139c7e0,85,StringToNumber
code-creation,Builtin,3,2266,0x139c840,129,ToName
code-creation,Builtin,3,2271,0x139c8e0,235,NonNumberToNumber
code-creation,Builtin,3,2277,0x139c9e0,255,NonNumberToNumeric
code-creation,Builtin,3,2282,0x139cae0,239,ToNumber
code-creation,Builtin,3,2287,0x139cbe0,272,ToNumberConvertBigInt
code-creation,Builtin,3,2293,0x139cd00,275,ToNumeric
code-creation,Builtin,3,2298,0x139ce20,261,NumberToString
code-creation,Builtin,3,2304,0x139cf40,382,ToLength
code-creation,Builtin,3,2310,0x139d0c0,140,Typeof
code-creation,Builtin,3,2315,0x139d160,69,GetSuperConstructor
code-creation,Builtin,3,2320,0x139d1c0,125,BigIntToI64
code-creation,Builtin,3,2326,0x139d240,12,BigIntToI32Pair
code-creation,Builtin,3,2331,0x139d260,309,I64ToBigInt
code-creation,Builtin,3,2340,0x139d3a0,12,I32PairToBigInt
code-creation,Builtin,3,2345,0x139d3c0,108,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,2351,0x139d440,3433,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,2357,0x139e1c0,15988,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,2363,0x13a2040,245,LoadGlobalIC_NoFeedback
code-creation,Builtin,3,2369,0x13a2140,68,LoadIC_FunctionPrototype
code-creation,Builtin,3,2374,0x13a21a0,20,LoadIC_StringLength
code-creation,Builtin,3,2380,0x13a21c0,24,LoadIC_StringWrapperLength
code-creation,Builtin,3,2386,0x13a21e0,3064,LoadIC_NoFeedback
